3052, 72
3053, 27
3054, 8
3055, 4
3056, 1
3060, 38
3061, 23
3062, 21
3063, 9
3064, 2
3065, 1
3066, 20
3067, 37
3068, 23
3069, 6
3070, 56
3071, 27
3072, 55
3073, 2
3074, 12
3075, 3
3076, 8
3077, 5
3078, 11
3079, 10
3081, 79
3082, 73
3083, 33
3086, 6
3087, 44
3088, 29
3089, 27
3090, 17
3091, 11
3092, 2
3093, 17
3094, 4
3095, 42
3096, 8
3097, 17
3098, 38
3099, 25
3100, 53
3101, 45
3102, 19
3103, 5
3104, 50
3105, 40
3106, 2
3107, 75
3108, 69
3109, 7
3110, 2
3111, 15
3112, 8
3113, 33
3114, 117
3115, 8
3117, 4
3118, 1
3120, 8
3121, 1
3122, 3
3125, 12
3127, 4
3128, 5
3129, 16
3130, 7
3132, 2
3133, 4
3134, 12
3135, 19
3137, 1
3138, 7
3139, 1
3141, 4
3142, 11
3143, 4
3144, 3
3145, 16
3146, 12
3147, 93
3148, 47
3150, 4
3152, 23
3153, 11
3155, 21
3156, 27
3157, 42
3158, 4
3159, 39
3160, 89
3162, 2
3163, 19
3165, 2
3166, 1
3167, 9
3168, 47
3169, 24
3171, 2
3173, 23
3174, 73
3175, 135
3176, 96
3177, 11
3178, 49
3179, 16
3180, 6
3181, 9
3182, 10
3183, 5
3185, 21
3186, 30
3188, 3
3189, 22
3190, 7
3194, 15
3196, 23
3197, 20
3198, 27
3199, 7
3200, 16
3201, 28
3203, 38
3204, 18
3206, 8
3208, 18
3210, 69
3211, 8
3213, 16
3214, 10
3215, 1
3217, 4
3218, 3
3219, 30
3221, 1
3222, 3
3223, 2
3224, 9
3225, 11
3230, 4
3235, 5
3238, 18
3240, 4
3241, 2
3243, 29
3244, 19
3246, 32
3247, 38
3248, 13
3249, 20
3250, 25
3251, 20
3252, 39
3253, 93
3254, 39
3255, 85
3256, 83
3257, 57
3258, 20
3259, 33
3260, 39
3261, 40
3262, 16
3263, 56
3264, 29
3265, 18
3266, 13
3267, 36
3268, 13
3269, 33
3270, 9
3271, 24
3272, 17
3273, 48
3274, 22
3275, 3
3276, 3
3283, 2
3284, 4
3285, 25
3286, 7
3287, 9
3289, 6
3293, 1
3294, 1
3296, 19
3298, 31
3299, 6
3300, 28
3301, 39
3302, 3
3304, 3
3306, 2
3307, 15
3308, 28
3310, 2
3311, 1
3313, 3
3316, 18
3317, 32
3320, 5
3322, 1
3324, 12
3325, 15
3326, 9
3327, 6
3328, 17
3329, 1
3330, 6
3331, 4
3334, 29
3335, 1
3338, 2
3339, 3
3340, 2
3341, 10
3342, 19
3343, 4
3344, 1
3347, 12
3349, 3
3350, 13
3351, 2
3354, 47
3355, 25
3357, 8
3358, 31
3359, 38
3360, 35
3361, 84
3362, 62
3363, 88
3364, 12
3365, 12
3366, 17
3367, 7
3368, 2
3370, 7
3371, 4
3372, 3
3375, 7
3379, 5
3384, 21
3385, 8
3386, 46
3387, 17
3388, 21
3389, 3
3390, 2
3391, 9
3392, 9
3393, 8
3394, 17
3395, 2
3396, 56
3397, 28
3398, 28
3399, 5
3400, 1
3401, 5
3402, 2
3403, 3
3404, 24
3405, 11
3406, 4
3407, 2
3408, 90
3409, 20
3412, 12
3413, 1
3414, 4
3416, 1
3417, 7
3418, 112
3420, 10
3421, 87
3422, 14
3423, 4
3424, 71
3425, 8
3426, 17
3427, 8
3428, 1
3429, 19
3430, 23
3431, 12
3432, 6
3433, 4
3434, 2
3435, 27
3436, 8
3437, 1
3438, 37
3439, 16
3440, 16
3441, 37
3442, 2
3444, 16
3445, 6
3446, 2
3447, 4
3448, 86
3449, 1
3450, 51
3451, 32
3452, 26
3453, 2
3454, 2
3456, 4
3457, 5
3459, 4
3461, 27
3462, 21
3463, 2
3464, 2
3465, 3
3466, 14
3467, 11
3468, 23
3469, 19
3470, 8
3471, 119
3473, 3
3474, 1
3475, 9
3476, 67
3477, 22
3478, 25
3479, 50
3480, 20
3481, 84
3483, 9
3484, 13
3487, 6
3488, 3
3489, 54
3490, 2
3491, 6
3494, 18
3496, 6
3497, 3
3498, 25
3499, 78
3500, 6
3501, 23
3502, 5
3503, 11
3504, 62
3505, 26
3506, 10
3507, 30
3508, 20
3509, 8
3510, 46
3511, 8
3512, 20
3513, 28
3514, 6
3515, 15
3516, 18
3517, 1
3518, 5
3519, 10
3520, 4
3521, 14
3523, 1
3524, 36
3525, 37
3526, 72
3527, 113
3528, 21
3529, 8
3531, 2
3532, 2
3533, 1
3534, 30
3535, 39
3536, 17
3537, 2
3538, 5
3539, 2
3540, 2
3543, 57
3544, 6
3545, 30
3546, 12
3547, 6
3548, 26
3549, 11
3550, 13
3551, 37
3552, 80
3553, 5
3554, 7
3555, 62
3556, 13
3557, 7
3559, 2
3562, 1
3563, 3
3564, 8
3565, 17
3566, 17
3567, 3
3568, 1
3570, 2
3571, 6
3572, 4
3574, 1
3576, 29
3577, 6
3578, 109
3579, 7
3581, 3
3584, 13
3586, 1
3587, 1
3588, 4
3590, 4
3591, 44
3592, 1
3593, 11
3594, 9
3596, 4
3598, 8
3599, 8
3600, 5
3604, 4
3605, 1
3606, 14
3608, 61
3610, 2
3611, 4
3612, 2
3613, 11
3614, 48
3615, 19
3616, 6
3617, 23
3618, 23
3619, 4
3620, 1
3622, 5
3623, 74
3624, 42
3626, 2
3627, 9
3628, 12
3629, 7
3632, 4
3633, 28
3634, 15
3635, 37
3636, 1
3637, 1
3638, 51
3639, 31
3640, 2
3641, 1
3643, 10
3644, 1
3645, 1
3646, 13
3649, 24
3651, 1
3653, 13
3654, 43
3655, 3
3658, 3
3659, 1
3660, 16
3661, 5
3662, 9
3663, 2
3664, 2
3665, 1
3667, 3
3668, 26
3669, 4
3670, 4
3671, 77
3672, 12
3673, 4
3674, 5
3675, 22
3676, 12
3677, 2
3678, 4
3679, 3
3680, 6
3681, 20
3682, 17
3683, 41
3684, 30
3685, 41
3686, 26
3687, 2
3688, 29
3689, 6
3690, 5
3691, 3
3692, 3
3693, 10
3694, 5
3695, 5
3696, 4
3697, 43
3698, 46
3699, 67
3700, 21
3701, 39
3702, 84
3703, 78
3704, 61
3705, 26
3706, 45
3707, 20
3708, 17
3709, 9
3710, 16
3712, 27
3713, 5
3714, 2
3715, 4
3716, 4
3717, 33
3718, 5
3719, 5
3720, 4
3721, 1
3723, 24
3724, 16
3725, 6
3726, 5
3727, 9
3728, 8
3729, 13
3730, 36
3731, 5
3732, 4
3733, 19
3734, 3
3735, 44
3736, 3
3737, 7
3738, 5
3739, 1
3740, 50
3741, 12
3742, 12
3743, 1
3744, 23
3745, 27
3746, 3
3747, 15
3748, 1
3749, 3
3751, 80
3752, 38
3753, 65
3754, 10
3755, 65
3757, 4
3758, 7
3760, 23
3761, 1
3763, 60
3764, 20
3765, 3
3766, 11
3767, 5
3768, 4
3769, 17
3770, 28
3771, 13
3773, 15
3775, 2
3776, 3
3777, 2
3778, 1
3780, 5
3781, 2
3782, 1
3783, 16
3784, 12
3785, 27
3786, 7
3787, 5
3788, 9
3789, 12
3790, 3
3791, 23
3792, 1
3793, 87
3794, 2
3795, 3
3796, 1
3797, 1
3798, 21
3799, 4
3801, 8
3802, 17
3804, 1
3805, 2
3806, 3
3807, 8
3808, 2
3809, 69
3810, 4
3811, 21
3812, 20
3813, 5
3814, 13
3816, 2
3818, 1
3819, 22
3820, 4
3821, 12
3822, 6
3823, 6
3824, 9
3825, 7
3826, 18
3827, 35
3828, 1
3831, 7
3832, 3
3833, 3
3834, 13
3835, 11
3836, 30
3837, 6
3838, 2
3839, 2
3840, 10
3841, 19
3843, 1
3844, 34
3846, 7
3847, 3
3849, 2
3850, 1
3852, 15
3854, 1
3855, 2
3857, 2
3858, 2
3859, 5
3861, 11
3862, 1
3863, 21
3864, 11
3865, 7
3867, 1
3868, 51
3869, 39
3870, 4
3871, 19
3872, 5
3873, 24
3874, 2
3876, 1
3877, 16
3879, 5
3882, 10
3884, 3
3885, 3
3886, 2
3889, 10
3892, 2
3893, 10
3894, 1
3895, 3
3896, 3
3897, 48
3898, 1
3899, 1
3901, 3
3903, 5
3906, 2
3908, 7
3909, 4
3910, 9
3911, 24
3912, 1
3913, 1
3914, 3
3915, 5
3916, 16
3917, 20
3918, 12
3919, 7
3920, 3
3921, 1
3922, 1
3923, 3
3924, 2
3925, 6
3926, 9
3927, 27
3928, 11
3929, 5
3930, 19
3931, 1
3932, 11
3933, 2
3935, 2
3936, 5
3937, 11
3938, 1
3939, 1
3941, 2
3942, 1
3943, 5
3945, 2
3946, 7
3947, 4
3948, 36
3949, 14
3950, 1
3951, 1
3952, 19
